,open,high,low,close,volume
2023-06-30 13:12:00,160.4900,160.4950,160.4900,160.4950,580
2023-06-30 13:11:00,160.5500,160.5550,160.4700,160.4700,1658
2023-06-30 13:10:00,160.4900,160.5270,160.4100,160.5270,4738
2023-06-30 13:09:00,160.6300,160.6650,160.5400,160.5400,3464
2023-06-30 13:08:00,160.4500,160.7350,160.4500,160.5900,5282
2023-06-30 13:06:00,160.1800,160.2800,160.1800,160.1900,947
2023-06-30 13:05:00,160.2000,160.2000,160.1650,160.1800,1186
2023-06-30 13:04:00,160.1000,160.1400,160.0200,160.1100,1324
2023-06-30 13:03:00,160.1300,160.1500,160.1000,160.1000,1044
2023-06-30 13:02:00,160.2500,160.3000,160.1600,160.2400,2364
2023-06-30 13:01:00,160.1800,160.3000,160.1300,160.3000,1684
2023-06-30 13:00:00,160.1600,160.1650,160.0550,160.1650,2669
2023-06-30 12:59:00,160.0500,160.1500,160.0200,160.1100,4045
2023-06-30 12:58:00,160.0350,160.0620,160.0000,160.0350,770
2023-06-30 12:57:00,160.0100,160.0100,160.0000,160.0000,568
2023-06-30 12:56:00,160.0900,160.0900,159.9900,160.0100,6266
2023-06-30 12:55:00,160.1100,160.1500,160.0800,160.1200,1523
2023-06-30 12:54:00,160.0500,160.1200,160.0200,160.0700,2964
2023-06-30 12:53:00,160.2000,160.2200,160.0300,160.1500,10064
2023-06-30 12:52:00,160.0900,160.2200,160.0400,160.2050,10574
2023-06-30 12:51:00,160.1800,160.1800,160.0500,160.0800,7801
2023-06-30 12:50:00,160.1200,160.1800,160.1200,160.1800,3782
2023-06-30 12:49:00,160.0800,160.1450,160.0700,160.1000,5388
2023-06-30 12:48:00,160.1100,160.1600,160.0950,160.1250,7498
2023-06-30 12:47:00,160.1000,160.1500,160.0600,160.0800,8177
2023-06-30 12:46:00,160.0750,160.1500,160.0650,160.1200,2591
2023-06-30 12:45:00,160.0200,160.1900,160.0000,160.0750,16074
2023-06-30 12:44:00,160.0000,160.0500,159.9900,159.9900,7929
2023-06-30 12:43:00,160.0000,160.0500,159.9950,159.9950,2116
2023-06-30 12:42:00,159.9800,160.0000,159.9600,159.9800,1495
2023-06-30 12:41:00,159.9600,160.0300,159.9600,160.0000,3425
2023-06-30 12:40:00,159.9600,159.9600,159.9600,159.9600,185
2023-06-30 12:39:00,159.9900,160.0000,159.9500,159.9500,4871
2023-06-30 12:38:00,160.0100,160.0200,159.9500,159.9800,3979
2023-06-30 12:37:00,160.0000,160.0000,159.9900,159.9900,775
2023-06-30 12:36:00,160.0000,160.0200,159.9800,159.9800,2092
2023-06-30 12:35:00,159.9800,160.0400,159.9800,160.0300,2310
2023-06-30 12:34:00,159.9700,159.9700,159.9300,159.9500,3473
2023-06-30 12:33:00,159.9600,160.0000,159.9600,160.0000,1588
2023-06-30 12:32:00,160.0200,160.0200,160.0200,160.0200,139
2023-06-30 12:31:00,160.0000,160.0200,159.9600,160.0000,2726
2023-06-30 12:30:00,160.0200,160.0200,159.9700,159.9700,1632
2023-06-30 12:29:00,159.9700,160.0000,159.9700,160.0000,1263
2023-06-30 12:28:00,159.9000,159.9700,159.8600,159.9000,4093
2023-06-30 12:27:00,159.9000,159.9070,159.8400,159.9000,1953
2023-06-30 12:26:00,159.9300,159.9600,159.8950,159.9150,2160
2023-06-30 12:24:00,159.9100,159.9200,159.8850,159.9100,2745
2023-06-30 12:23:00,159.9600,159.9600,159.9600,159.9600,144
2023-06-30 12:22:00,159.9600,159.9600,159.9600,159.9600,288
2023-06-30 12:21:00,160.0000,160.0000,159.9400,159.9500,887
2023-06-30 12:20:00,159.9500,160.0000,159.9500,160.0000,2327
2023-06-30 12:19:00,159.9200,159.9700,159.8600,159.9000,12727
2023-06-30 12:18:00,159.9600,159.9600,159.8900,159.9200,6896
2023-06-30 12:17:00,160.0000,160.0000,159.9900,159.9900,408
2023-06-30 12:16:00,159.9700,159.9900,159.9700,159.9900,509
2023-06-30 12:15:00,159.9500,159.9600,159.9500,159.9600,490
2023-06-30 12:14:00,160.0200,160.0200,159.9500,159.9500,1989
2023-06-30 12:13:00,159.9900,159.9900,159.9700,159.9700,990
2023-06-30 12:12:00,160.0100,160.0100,159.9600,159.9600,765
2023-06-30 12:11:00,160.0300,160.0300,159.9600,159.9600,759
2023-06-30 12:10:00,160.0500,160.0500,160.0100,160.0100,3712
2023-06-30 12:09:00,160.0300,160.0550,160.0000,160.0000,4953
2023-06-30 12:08:00,160.0500,160.1400,160.0100,160.0100,11012
2023-06-30 12:07:00,160.0800,160.0900,160.0300,160.0550,4993
2023-06-30 12:06:00,160.0100,160.0650,160.0100,160.0550,1633
2023-06-30 12:05:00,160.0000,160.0600,160.0000,160.0550,2363
2023-06-30 12:04:00,159.9900,160.0300,159.9850,160.0200,3961
2023-06-30 12:03:00,159.9900,160.0000,159.9850,159.9850,1536
2023-06-30 12:02:00,159.9550,159.9600,159.9550,159.9600,430
2023-06-30 12:01:00,159.9450,159.9450,159.9450,159.9450,270
2023-06-30 12:00:00,159.9900,159.9900,159.9450,159.9900,961
2023-06-30 11:59:00,159.9300,159.9450,159.9300,159.9450,1120
2023-06-30 11:58:00,159.9500,159.9500,159.9500,159.9500,174
2023-06-30 11:57:00,160.0000,160.0000,159.9600,159.9600,1621
2023-06-30 11:56:00,160.0000,160.0500,159.9700,159.9700,3646
2023-06-30 11:55:00,159.9900,160.0300,159.9710,159.9800,2282
